96,면목우체국.녹색병원,7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,2,1,,2,1,,2,,1,8,3,,,1,2,5,,2,6,2,7,3,10,4,10,,4,,,,,,,,,,,,,,,,,,,,79
97,면동초등학교,7174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,,,3,1,,1,1,2,1,,,1,,3,1,,3,,1,2,1,,6,2,4,8,3,8,3,6,6,6,6,8,1,,,,,,,,,,,,,,,,,,,94
98,면목본동주민센터.면목정보도서관,7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,2,1,1,2,3,1,1,1,2,,2,,1,6,,2,,,1,2,,3,8,9,,5,10,6,10,9,14,6,,,,,,,,,,,,,,,,,,,110
99,지하철7호선면목역,7171,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,1,,1,1,3,,1,1,1,,1,1,1,2,1,,2,1,2,,1,4,7,6,14,6,5,4,10,14,14,7,2,1,,,,,,,,,,,,,,,,,120
100,면목초등학교,7168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,2,1,1,,,,,,,1,2,2,,3,1,5,2,5,,3,5,,,,,,,,,,,,,,,,,37
101,면목6거리,7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,1,,2,1,,1,1,,1,,,4,1,1,3,,,,1,3,3,1,2,7,1,3,,3,3,6,11,13,1,6,46,1,,,,,,,,,,,,,,,,131
102,상봉신협,7156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,1,,2,,1,,,4,1,,,2,,,1,5,1,3,8,4,3,8,7,,9,41,1,3,,,,,,,,,,,,,,,113
103,상봉터미널,7308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,2,2,2,,,,3,,8,3,1,5,,2,1,,2,2,2,1,7,4,6,4,7,13,13,19,24,15,8,64,10,8,7,4,,,,,,,,,,,,,254
104,망우역,7134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,1,,3,1,1,3,,,5,,,2,1,1,1,1,2,2,,1,3,1,3,3,2,7,7,11,6,4,6,14,1,4,12,5,1,,,,,,,,,,,,120
105,능산지하차도,7306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,1,2,,1,1,1,1,,,,2,2,1,2,,3,2,2,6,2,7,5,13,11,10,8,44,2,4,8,13,5,1,,,,,,,,,,,163
106,신내새한아파트앞,7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,1,,,,,2,,,,,1,,,,1,,3,1,4,3,6,3,5,23,1,6,7,14,9,4,2,,,,,,,,,,100
107,동성프라자앞,7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,,,3,,,1,1,,1,,,1,,,1,1,,,1,5,3,8,4,1,,7,,4,6,5,3,7,11,1,,,,,,,,,79
108,신내동성3차아파트,7275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,2,2,,,,,2,1,1,,,,,,2,1,6,3,2,5,,,1,5,4,2,4,5,,,,,,,,,51
109,신내동성1.2차아파트,7276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,5,,,,,,,,,,,,,,,3,2,,5,1,2,5,3,17,4,2,5,11,7,6,5,4,2,,,,,,,,91
110,신내9단지아파트.서울의료원,7280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,1,1,,,1,,,5,,,1,4,4,4,1,3,4,1,4,9,2,,,2,,,,,,50
111,중랑소방서,7347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,3,,1,1,3,1,3,1,2,1,5,13,3,7,8,6,,,,,,61
112,신내7단지아파트홈플러스,7282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,1,,1,2,4,1,1,1,1,,3,2,1,7,30,6,14,10,13,,,,,,103
113,신내6단지아파트,7367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,3,1,,3,1,4,5,5,5,3,2,4,,1,,,,40
114,신내우체국.5단지두산대림아파트,7289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,1,2,2,1,3,1,7,1,2,11,3,5,3,1,1,1,,,,48
115,신내6단지아파트.옹기테마공원,7287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,3,1,2,,,2,,2,,,,,,14
117,신내7단지아파트홈플러스,7281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,3
118,중랑소방서,7354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2
119,중랑공영차고지,7337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,2
120,중랑공영차고지.신내역,7550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,11,14,7,11,9,2,2,3,1,3,1,,6,1,2,3,5,,4,4,2,7,,,1,1,,2,2,1,1,2,2,1,2,5,,,1,1,1,,1,1,,,,,,1,,,131
All,,,12,1,1,14,63,71,64,8,106,62,48,78,187,96,109,62,212,184,43,211,111,114,70,124,119,109,92,76,95,106,82,150,96,55,46,132,84,152,140,97,125,109,52,70,270,34,144,77,184,291,133,99,62,41,294,119,98,26,94,57,93,216,164,182,379,220,336,160,213,92,77,81,79,97,1,424,59,69,196,107,85,34,34,80,146,21,36,141,65,87,68,106,73,106,116,131,61,62,285,28,38,58,78,39,45,91,30,33,23,29,1,2,2,2,1,11543
