하차_정류장순번,하차_정류장명,하차_정류장ARS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,All
26,광진광장,5226.0,,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,,4.0,4.0,1.0,3.0,5.0,2.0,15.0,15.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
27,어린이대공원역.화양천주교회,5227.0,,,2.0,1.0,,,1.0,3.0,1.0,,1.0,1.0,3.0,,2.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,8.0,23.0,24.0,5.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
28,한아름공원,5228.0,,,,5.0,2.0,2.0,,,3.0,1.0,5.0,,1.0,3.0,6.0,3.0,1.0,3.0,5.0,6.0,2.0,3.0,10.0,21.0,15.0,14.0,15.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139
29,건대입구역사거리.건대병원,5229.0,,,1.0,3.0,,1.0,3.0,1.0,4.0,5.0,3.0,1.0,3.0,7.0,10.0,4.0,6.0,14.0,14.0,8.0,7.0,9.0,23.0,68.0,52.0,20.0,39.0,30.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345
30,건대입구역1번출구,5230.0,,,,,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,3.0,5.0,6.0,1.0,18.0,11.0,8.0,5.0,8.0,6.0,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
31,성수사거리,4257.0,,,1.0,4.0,,3.0,1.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,8.0,8.0,11.0,12.0,5.0,12.0,3.0,5.0,6.0,14.0,7.0,13.0,46.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197
32,성수역1번출구,4240.0,,2.0,6.0,2.0,,3.0,,4.0,4.0,6.0,1.0,3.0,4.0,2.0,5.0,7.0,4.0,4.0,7.0,7.0,10.0,8.0,5.0,21.0,10.0,9.0,22.0,36.0,21.0,15.0,59.0,37.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326
33,뚝섬역4번출구,4239.0,,1.0,2.0,2.0,,5.0,2.0,,1.0,8.0,2.0,1.0,,1.0,6.0,3.0,2.0,3.0,2.0,6.0,4.0,5.0,5.0,17.0,3.0,6.0,13.0,15.0,11.0,8.0,42.0,39.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224
34,뚝섬역2번출구,4237.0,,,,,,,,,,2.0,1.0,,,1.0,,3.0,1.0,2.0,,3.0,1.0,5.0,,9.0,,3.0,3.0,9.0,3.0,4.0,9.0,13.0,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
35,성동교남단,4185.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,3.0,2.0,3.0,1.0,,3.0,1.0,4.0,4.0,5.0,5.0,2.0,19.0,23.0,18.0,10.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
